Time [h],Current [A],Terminal voltage [V],Discharge capacity [A.h],X-averaged cell temperature [K]
4.833333333333333,0.1361232,3.5731783068826175,0.6579287999999993,298.15
4.85,0.1361232,3.564023436663037,0.6601975199999993,298.15
4.866666666666667,0.1361232,3.5538194506191476,0.6624662399999993,298.15
4.883333333333333,0.1361232,3.5424421321561548,0.6647349599999993,298.15
4.9,0.1361232,3.5297529009804074,0.6670036799999993,298.15
4.916666666666667,0.1361232,3.5155984937447347,0.6692723999999993,298.15
4.933333333333334,0.1361232,3.499809574864622,0.6715411199999993,298.15
4.95,0.1361232,3.4821994896372637,0.6738098399999993,298.15
4.966666666666667,0.1361232,3.4625626614106237,0.6760785599999993,298.15
4.983333333333333,0.1361232,3.4406739281761842,0.6783472799999993,298.15
5.0,0.1361232,3.4162900897665582,0.6806159999999993,298.15
5.016666666666667,0.1361232,3.3891482031421662,0.6828847199999993,298.15
5.033333333333333,0.1361232,3.3589638727603077,0.6851534399999993,298.15
5.050000000000001,0.1361232,3.3254333322185943,0.6874221599999993,298.15
5.061576032613029,0.1361232,3.3000100000000003,0.6889979266025893,298.15
5.078242699279696,0.0,3.376437890363945,0.6889979266025893,298.15
5.094909365946363,0.0,3.3811389234585483,0.6889979266025893,298.15
5.111576032613029,0.0,3.382584442953753,0.6889979266025893,298.15
5.128242699279697,0.0,3.3830925583560814,0.6889979266025893,298.15
5.144909365946363,0.0,3.383296863334867,0.6889979266025893,298.15
5.16157603261303,0.0,3.3833914711391104,0.6889979266025893,298.15
5.178242699279696,0.0,3.3834412193771093,0.6889979266025893,298.15
5.194909365946363,0.0,3.383469825392184,0.6889979266025893,298.15
5.21157603261303,0.0,3.383487697940227,0.6889979266025893,298.15
5.228242699279696,0.0,3.3834991369158876,0.6889979266025893,298.15
5.244909365946363,0.0,3.3835065710930823,0.6889979266025893,298.15
5.261576032613029,0.0,3.383511597452387,0.6889979266025893,298.15
5.278242699279697,0.0,3.3835150081560608,0.6889979266025893,298.15
5.294909365946363,0.0,3.383517397727131,0.6889979266025893,298.15
5.31157603261303,0.0,3.383519021695414,0.6889979266025893,298.15
5.328242699279696,0.0,3.383520218293046,0.6889979266025893,298.15
5.3449093659463625,0.0,3.3835211531319014,0.6889979266025893,298.15
5.36157603261303,0.0,3.383521881739114,0.6889979266025893,298.15
5.378242699279696,0.0,3.3835224347883943,0.6889979266025893,298.15
5.394909365946363,0.0,3.3835228465380878,0.6889979266025893,298.15
5.41157603261303,0.0,3.383523160648017,0.6889979266025893,298.15
5.428242699279696,0.0,3.383523409224069,0.6889979266025893,298.15
5.444909365946363,0.0,3.3835236155432953,0.6889979266025893,298.15
5.46157603261303,0.0,3.383523783316528,0.6889979266025893,298.15
5.478242699279696,0.0,3.3835239124368637,0.6889979266025893,298.15
5.494909365946363,0.0,3.383524028842463,0.6889979266025893,298.15
5.511576032613029,0.0,3.3835241293200236,0.6889979266025893,298.15
5.528242699279696,0.0,3.3835242140276827,0.6889979266025893,298.15
5.5449093659463635,0.0,3.3835242802754544,0.6889979266025893,298.15
5.561576032613029,0.0,3.383524326722029,0.6889979266025893,298.15
5.578242699279696,0.0,3.3835243660230745,0.6889979266025893,298.15
5.594909365946363,0.0,3.383524395626321,0.6889979266025893,298.15
5.611576032613029,0.0,3.3835244186377316,0.6889979266025893,298.15
5.628242699279697,0.0,3.3835244379619303,0.6889979266025893,298.15
5.644909365946362,0.0,3.3835244554668136,0.6889979266025893,298.15
5.66157603261303,0.0,3.3835244699964315,0.6889979266025893,298.15
5.678242699279696,0.0,3.3835244829692708,0.6889979266025893,298.15
5.694909365946362,0.0,3.3835244950084715,0.6889979266025893,298.15
5.71157603261303,0.0,3.3835245061295525,0.6889979266025893,298.15
5.728242699279696,0.0,3.383524515948981,0.6889979266025893,298.15
5.744909365946363,0.0,3.3835245237891436,0.6889979266025893,298.15
5.761576032613029,0.0,3.383524528626525,0.6889979266025893,298.15
5.778242699279696,0.0,3.3835245333526918,0.6889979266025893,298.15
5.794909365946363,0.0,3.3835245370448854,0.6889979266025893,298.15
5.811576032613029,0.0,3.3835245393946995,0.6889979266025893,298.15
5.828242699279696,0.0,3.383524540403419,0.6889979266025893,298.15
5.8449093659463625,0.0,3.383524540072329,0.6889979266025893,298.15
5.86157603261303,0.0,3.3835245412435335,0.6889979266025893,298.15
5.878242699279696,0.0,3.383524542245346,0.6889979266025893,298.15
5.894909365946363,0.0,3.383524542930769,0.6889979266025893,298.15
